pairID,sentence1,sentence2,gold_label
1849,A group of men walk down the middle of a street that has poles lining the street.,An all female group is on a desolate dirt road.,contradiction
1846,A group of men walk down a street and sees an all female group.,An all female group is on a desolate dirt road.,neutral
1854,"Nadal celebrating, wearing a green headband",Someone wearing a bright green headband.,neutral
1853,"Nadal celebrating, wearing a green headband",Nadal is wearing a headband,entailment
1855,a young boy wearing an orange helmet riding a scooter,The boy is riding his scooter on the sidewalk,neutral
1857,a young boy wearing an orange helmet riding a scooter,The boy is riding a scooter.,entailment
1863,A dog leaps through a snowy field.,A dog is outside.,entailment
1860,A dog leaps through the dining hall.,A dog is outside.,contradiction
1868,A woman holding a stick out for a dog.,A woman carrying a stick.,entailment
1866,A woman holding a stick out for a dog.,"The dog took the stick, the woman was holding. ",neutral
1870,A man in a blue jacket and gloves is standing in the street among other people.,The man is alone and naked at home.,contradiction
1871,A man in a blue jacket and gloves is standing in the street among other people.,The dad is in clothes outside.,neutral
1879,A brown dog with a green ball sit in the snow.,There is an animal outside.,entailment
1878,A brown dog with a green ball sits in the toilet.,There is an animal outside.,contradiction
1883,Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.,A group of actors get ready to perform.,neutral
1882,Five figures standing backlit on a stage in front of a black curtain as they just finished performing.,A group of actors get ready to perform.,contradiction
1889,A man sits at brightly colored green and blue booth with ads behind him on the street.,A man is walking through town.,contradiction
1887,A man walks past a brightly colored green and blue booth with ads behind him on the street of the town.,A man is walking through town.,entailment
1894,Workers clean the steps and the facade of a large statue in a park.,Workers sailing away,contradiction
1891,Workers are on a boat.,Workers sailing away,neutral
1895,Two little boys holding apples near the street.,The boys are collecting apples to make applesauce.,neutral
1896,Two little boys holding apples near the street.,The boys are holding apples.,entailment
1900,An older man with white hair and beard reading a map as he's walking through an unfamiliar city.,The man is sitting on a park bench.,contradiction
1902,An older man with white hair and beard reading a map as he rests on a park bench.,The man is sitting on a park bench.,entailment
1909,A young girl plays the flute as she looks down at a book while reading the notes.,A girl is playing the guitar.,contradiction
1907,A young girl plays the flute as she looks down at a book while reading the notes.,The girl loves to play the flute.,neutral
1910,A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.,a drum has been placed atop a scantily dressed man,contradiction
1912,A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.,a drum is held by a man.,entailment
1916,A bartender is pour a draft beer.,a bartender pours beer,entailment
1915,A bartender is pour a draft beer.,The bartender likes his job.,neutral
1923,A parade float has a white elephant on it.,The white elephant makes up the majority of the float.,neutral
1921,A parade float has a white elephant on it.,The parade float has a black elephant.,contradiction
1925,Band on stage and people watching the screen.,People are watching a screen with a band on stage.,entailment
1927,Band on stage and people watching the screen.,People are watching a screen with a movie on it.,contradiction
1930,A smiling woman talks on a cellphone.,A person calls her parents to let them know she got a new job.,neutral
1931,A smiling woman talks on a cellphone.,The woman ignores the call and puts the phone down.,contradiction
1944,A man driving a cart with an advertisement asking you to place your ad on the back of his bike.,The man is riding an elephant.,contradiction
1943,A man riding an elephant with an advertisement asking you to place your ad on the back his ride.,The man is riding an elephant.,entailment
1948,A biker in a white helmet is riding on top of some sand by a fence.,Bill likes to ride his bike on the beach.,neutral
1947,A biker in a white helmet happily rides on top of some sand by a fence at the beach. ,Bill likes to ride his bike on the beach.,entailment
1950,"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left.",An archer fires a bow in a world championship match.,neutral
1951,"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left.",An archer fires a bow with an arrow.,entailment
1957,A boy in red pants runs through a crowded transportation hub.,the boy never comes on time in his lifetine to catch the bus,contradiction
1955,A boy in pants runs through a crowded transportation hub as he is always late.,the boy never comes on time in his lifetine to catch the bus,entailment
1962,The white dog with black spots is catching a red Frisbee.,The dog is playing fetch at the park.,neutral
1960,The white dog with black spots is catching a red Frisbee.,The dog is eating at the park.,contradiction
1969,"A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.",A huge crowd of people are filling the seats at a basketball game.,contradiction
1966,"A  huge crowd of people are filling the seats at a basketball game on a gray, overcast day with a blue car heading in the opposite direction.",A huge crowd of people are filling the seats at a basketball game.,entailment
1970,A person is snowboarding wearing a helmet.,An auction is taking place.,contradiction
1974,A person is snowboarding wearing a helmet.,A person is being safe.,entailment
1978,"Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.",Two horses being pullled by women.,contradiction
1976,"Two horses, one wearing a yellow shirt and one wearing a red shirt, are being pulled.",Two horses being pullled by women.,neutral
1984,A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.,The boys are siamese twins connected at the toes.,contradiction
1981,A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.,A boy is pushing the swing another boy is sitting on.,entailment
1991,A skateboarder makes a jump while someone films it.,The skateboarder landed the jump perfectly.,neutral
1990,A skateboarder makes a jump while someone films it.,The skateboarder fell at the jump.,contradiction
1995,Boys and adults at a soccer game.,They are watching soccer.,entailment
1998,A child at a baseball game.,They are watching soccer.,contradiction
2001,"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",The room is well-lit.,contradiction
2002,"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",The room is candle-lit.,neutral
2009,Little boy takes photos outside.,Sad boy takes photos outside.,neutral
2007,Boy takes photos inside.,Sad boy takes photos outside.,contradiction
2013,A man on inline skates does a trick on a cracked concrete ramp.,A man is skating outside on a ramp.,neutral
2014,A man on inline skates does a trick on a cracked concrete ramp.,The man is skating on inline skates.,entailment
2015,A dog wearing a blue leash rides in a car.,A dog is rideing a car,entailment
2017,A dog wearing a blue leash rides in a car.,A dog is wearing a blue collar.,neutral
2021,Students standing on the street getting drinks.,The people are outside.,entailment
2020,Students standing on the street getting drinks.,The people are indoors.,contradiction
2029,A man holding giving a lecture.,A singer performs in front of a crowd.,contradiction
2026,A man holding giving a lecture.,The man is holding a book.,neutral
2035,A woman with blond-hair and wearing a pink top is singing in a club.,The man wore a grey top to the club.,neutral
2038,A woman with blond-hair and wearing a pink top is singing in a club.,The woman had a drink at the club.,neutral
2044,A black woman wearing an orange shirt is taking a snapshot.,The woman in the yellow shirt is talking to her friend.,contradiction
2041,A black woman wearing an orange shirt is taking a snapshot.,The woman in the orange shirt is taking a snapshot.,entailment
2046,A woman who is bent over with one of her shoes off about to put on a band aid.,A woman holds a band aid.,entailment
2049,A woman who is bent over with one of her shoes off about to put on a sock.,A woman holds a band aid.,contradiction
2054,A man wearing all white is walking on a rope attached to a bike while surrounded by people.,A man is sitting on the ground,contradiction
2051,A man wearing all white is walking on a rope attached to a bike while surrounded by people.,A man is walking on the rope.,entailment
2056,A little girl in a yellow dress lays on a wooden floor surrounded by flowers.,A girl is laying on the floor next to flowers.,entailment
2057,A child in yellow clothing lays on a wooden floor surrounded by flowers.,A girl is laying on the floor next to flowers.,neutral
2061,A man is crouched down on a skateboard and is being pulled along in the water.,the man is at the beach,contradiction
2060,A man is crouched down on a skateboard and is being pulled along in the water.,the man is on a skateboard.,entailment
2067,Two people on red motorcycle riding with a group of motorcyclist.,Two men on red motorcycle riding with a group of motorcyclist.,neutral
2065,Two people on red motorcycle riding with a group of motorcyclist.,Two people on motorcycle riding with a group of motorcyclist.,entailment
2074,A man acting silly on a pole at a party.,A man is using a pole.,entailment
2071,A man acting silly with something at a party.,A man is using a pole.,neutral
2079,A little boy in a red jacket plays on a jungle gym.,A boy is enjoy his recess from school.,neutral
2078,A little boy in a red jacket plays on a jungle gym.,The girl is jumping rope during recess.,contradiction
2083,A little girl riding on a man's shoulders.,A girl rides a man's shoulders.,entailment
2081,A child riding on a man's shoulders.,A girl rides a man's shoulders.,neutral
2088,A pair of people parasailing on a sunny day.,Two people are parasailing on a lake.,neutral
2087,A pair of people reading in a park on a sunny day.,Two people are parasailing on a lake.,contradiction
2091,"Three UNO cards in reds and yellows in the foreground, with a young boy holding additional cards in the background.","Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.",contradiction
2092,"Three cards from a game of Go fish in the foreground including the joker, with a young boy holding more playing cards in the background.","Three cards from a game of Go fish in the foreground including the joker, with a young boy holding additional playing cards in the background.",entailment
2095,People stand outside of a market.,People are at a shopping mall.,contradiction
2096,People stand outside of a mall store.,People are at a shopping mall.,entailment
2100,"A Jewish man wearing glasses, button up long blue shirt getting desserts on the table",The man is getting something sweet.,entailment
2104,A Jewish man wearing glasses and button up long blue shirt getting food on the table,The man is getting something sweet.,neutral
2108,A brown dog leaps into a swimming pool.,A brown dog is laying on the ground.,contradiction
2105,A brown dog leaps into a swimming pool.,A brown fat dog is leaping into a pool.,neutral
2118,A woman using a whisk to blend the liquid contents in a measuring cup.,The woman prepares eggs for an omelet.,neutral
2117,A woman using a whisk to blend the eggs before making an omelet.,The woman prepares eggs for an omelet.,entailment
2123,A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.,Two men watch a woman holding tissue paper flowers.,entailment
2122,A mature woman is holding a bouquet of pink paper flowers while two men look on from the front porch.,Two men watch a woman holding tissue paper flowers.,neutral
2129,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.",The girl is outside of her home.,neutral
2125,The girl is wearing a white shirt with pink skirt and she is standing in front of her house.,The girl is outside of her home.,entailment
2131,A runner is participating in a run session or race along a desolate stretch of country road.,The runner is in a city.,contradiction
2132,A runner is participating in a run session or race along a desolate stretch of country road.,The runner is in a rural area.,entailment
2139,A woman who is fixing her computer while showing her daughter what it is doing.,A woman's daughter wants to learn about computers.,neutral
2137,A woman who is fixing her computer while showing her daughter what it is doing.,The woman's son shows his mom how to fix her computer.,contradiction
2142,A man with a can walks past a painting of a construction scene.,Women are seated at a diner.,neutral
2140,A man with a can walks past a painting of a construction scene.,A man walks past a famous painting,neutral
2155,"Many people busily working, watching a presentation, or talking to each other.",Many people are busy working on many very important projects.,neutral
2156,"Many people busily working, watching a presentation, or talking to each other.",Many people were watching tv.,contradiction
2164,A Woman is looking through a telescope while wearing a red coat.,A man is peeping with binoculars.,contradiction
2161,A Woman is looking through a telescope while wearing a red coat.,A woman is peeping through a telescope.,entailment
2169,A blond child wearing a gray shirt with purple flowers is using an orange toothbrush to brush their teeth.,A kid is cleaning their teeth.,entailment
2166,A blond child wearing a gray shirt with purple flowers is holding an orange toothbrush.,A kid is cleaning their teeth.,neutral
2170,"Young girl in a blue dress walking on the sand, with 2 children in the background walking by the trees and brush.",The girl is sleeping.,contradiction
2172,"A young girl wearing a blue dress sleeps on the sand, with 2 children in the background walking by the trees and brush. ",The girl is sleeping.,entailment
2178,A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.,"A young man stands in boat, while outside.",entailment
2175,A man or older boy is standing up in a blue and white speedboat that's parked in a driveway.,A young man stands on the driveway.,contradiction
2180,A boy in a white shirt walks in the ocean.,A boy going to relax in the ocean.,neutral
2184,A boy in a white shirt walks in the ocean.,A boy going to get wet in the ocean.,entailment
2188,A man grips onto his walking stick as he hikes the rough terrain.,A man grips onto his walking stick as he hike the mountain.,neutral
2187,A man grips onto his walking stick as he hikes the rough terrain.,A man grips onto his walking stick while hiking.,entailment
2194,A man in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.,The man is Clint Eastwood,neutral
2191,Mark Ruffalo in white shirt and jeans leans over with locked legs to paint the top of a building overlooking a gated yard.,The man is Clint Eastwood,contradiction
2195,A young woman and an older man are making food at a street market.,Two people are cooking at McDonald's.,contradiction
2196,A young woman and an older man are making food at a street market.,Two people are making food on the busy street.,neutral
2202,A young man in a black t-shirt with a green hat standing.,A naked old man sitting.,contradiction
2201,A young man in a black t-shirt with a green hat standing.,A young man standing.,entailment
2205,"Person standing atop of a plateau, sun setting along the puffy white clouds over the horizon, above the blue ocean.",The sun is rising over the ocean.,contradiction
2207,"White person standing atop of a plateau, sun rising along the puffy white clouds over the horizon.",The sun is rising over the ocean.,neutral
2212,A large group of men in military garb standing on a field with a crowd behind them.,if the men sneeze they bounce like a gimmy bear,contradiction
2211,A large group of men in military garb standing on a field with a crowd behind them.,A large group of men are on a field.,entailment
2219,Girl outside holding a pink flower that matches her top and smiling.,A small girl smiles with a flower.,neutral
2216,Girl outside holding a pink flower that matches her top and smiling.,A pink clothed girl is holding a pink flower,entailment
2220,Little boy in a red Radio Flyer Town and Country wagon.,A wagon has very large wheels.,neutral
2222,Little boy in a gigantic red Radio Flyer Town and Country.,A wagon has very large wheels.,entailment
2230,An aircraft stands on cement by workers in yellow vests.,The workers are near an aircraft.,entailment
2232,An aircraft stands on cement far from workers in yellow vests.,The workers are near an aircraft.,contradiction
2235,A couple of people in white sit in a subway car going through a bright orange station.,The people are going to work.,neutral
2237,A couple of people in white sit in a subway car going through a bright orange station.,The people are going into a subway station.,contradiction
2242,A horse or mule is pulling a man in a cart down a paved road.,A man is driving a pickup truck.,contradiction
2241,A horse or mule is pulling a man in a cart down a paved road.,A man rides a horse with a cart down a paved road.,entailment
2249,People in costumes are walking around in the street.,People dressed in costumes are outdoors,entailment
2246,People in costumes are walking around in the street.,Women dressed in costumes are outdoors.,neutral
2252,A blond girl sits with her instrument looking off in the distance.,the girl is climbing a tree,contradiction
2251,A blond girl sits with her instrument looking off in the distance.,A girl has her instrument with her.,entailment
2258,Two young girls in purple dresses by a body of water.,Children standing outside.,entailment
2256,Two young girls in purple dresses in their living room.,Children standing outside.,contradiction
2264,A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.,A cat jumps to catch a tennis ball.,contradiction
2261,A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball.,The dog is at a park.,neutral
2269,A tall man with a bright colored coat looks down as he stands in a marketplace.,A tall man stands guard at a vault door.,contradiction
2268,A tall man with a bright colored coat looks down as he stands in a marketplace.,Hes guarding it.,neutral
2270,A woman wearing a bright yellow jacket and hat stands on a busy street while others walk by.,A woman is in front of a cozy fireplace in the library.,contradiction
2271,Someone wearing a bright yellow jacket and hat is in front of a cozy fireplace in the library.,A woman is in front of a cozy fireplace in the library.,neutral
2281,"A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.",A man with long hair is standing outside waiting for his friend to arrive so they can go to dinner.,neutral
2283,"A smiling man with long hair and a beard is standing outside, wearing a teal jumpsuit, a hat, and protective ear-gear.",A man with long hair and a beard is standing outside.,entailment
2301,A man and two children sleeping.,The man is drinking a beer in a pub.,contradiction
2300,A man and two children sleeping.,A man and children sleeping.,entailment
2306,a man points to a projected image of a Firefox page at a conference.,the man was showing a image,entailment
2305,a man points to something at a conference.,the man was showing a image,neutral
2313,"An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.",Two ladies watching a movie.,contradiction
2312,"An aerial view is on the top of two women, one older, one younger, who seem to be making something to eat at a public showcase.",Two women cook food.,entailment
2320,"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance"".",The man in the baseball hat is carrying a tote bag.,neutral
2321,"A man walks down the sidewalk in his baseball cap with a bag that reads, ""Earth in the Balance"".",The man in the baseball hat is carrying nothing.,contradiction
2325,"A group, dressed in scuba gear, is sitting at the bottom of a pool.",People are at a pool .,entailment
2326,"A group, dressed in astronaut gear, is sitting on Moon.",People are at a pool .,contradiction
2334,Two teams of boys playing soccer and one boy is up in the air with the ball behind him.,A boy kicks the ball away from opponents at a soccer game.,neutral
2333,Two teams of boys playing soccer and one boy is up in the air with the ball behind him.,A boy has teammates on the field with him at a soccer game.,entailment
2335,The man and the woman are sitting at a table in a food court.,The man and woman are at a mall.,neutral
2338,The man and the woman are sitting at a table in a  restaurant.,The man and woman are at a mall.,contradiction
2341,A man in a black shirt prepares to perform in front of a microphone.,A man is cooking at home.,contradiction
2343,A man prepares to perform spoken word while cooking. ,A man is cooking at home.,neutral
2352,A dog plays on the beach.,A dog plays by water.,neutral
2351,A dog plays on the beach.,A dog plays in the park.,contradiction
2364,"A man in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.",a boy wearing a jacket and jeans shuffles past a vendor in a busy train station,entailment
2363,"Someone in a black jacket, burgundy shirt and blue jeans, walking past a newspaper vendor stand in a crowded subway station.",a boy wearing a jacket and jeans shuffles past a vendor in a busy train station,neutral
2369,The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.,The little girl is demonstrating her special hopping trick.,neutral
2366,The little girl wearing blue jeans and a pink shirt is practicing hopping for the camera.,The teenage boy stands idly in front of the camera.,contradiction
2370,Two young ladies review the pictures taken in their digital camera.,Two young ladies are running.,contradiction
2371,Two young friends are running around the block.,Two young ladies are running.,neutral
2378,Some people are walking on a walkway in front of a mural on the side of a building.,People are walking,entailment
2376,Some people are sitting on a bench  in front of a mural on the side of a building.,People are walking,contradiction
2384,Men playing a sport during a sunny day.,A bunch of guys are sitting around on a cloudy day.,contradiction
2381,Men playing a sport during a sunny day.,Guys are playing outside.,neutral
2394,Four people looking through a fence at something.,The people are all blind and hopping on pogo sticks.,contradiction
2392,Four sightless people hopping on pogo sticks by a fence.,The people are all blind and hopping on pogo sticks.,entailment
2399,A group of laughing people on a red couch.,Someone has told a joke.,neutral
2397,A group of laughing people on a red couch.,A group of people are arguing on the couch.,contradiction
2403,A Girl with long brown hair standing outside.,A girl has long light brown hair.,neutral
2402,A Girl with long brown hair standing outside.,A girl has long  brown hair.,entailment
2408,a man and woman cook in a kitchen painted red.,The people are cooking breakfast.,neutral
2409,a man and woman cook in a kitchen painted red.,The people are cooking outside.,contradiction
2410,Three children are playing in sand near to the beach.,The children are building a sand castle.,neutral
2411,Three children are playing in mud near to the swamp.,The children are building a sand castle.,contradiction
2416,A woman using a whisk to blend the liquid contents in a measuring cup.,The baker is icing the cake.,contradiction
2415,A woman using a whisk to blend the liquid contents in a measuring cup.,A woman is blending liquid.,entailment
2420,"A young man in a gray t-shirt, wearing glasses, is smearing something white on a colorful, decorated wall.",A man is smearing something on a wall.,entailment
2423,"A young man in a gray t-shirt, wearing glasses, is doing something on a colorful, decorated wall.",A man is smearing something on a wall.,neutral
2426,A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.,A woman dives into water.,contradiction
2425,A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below.,A woman swims in the water.,entailment
2430,A man in a black hat and blue shirt juggling.,A man is juggling,entailment
2431,A sleeping man in a black hat and blue shirt.,A man is juggling,contradiction
2435,A ceremony with fired guns startles young children dressed in white and red.,A man uses a drill.,neutral
2436,A ceremony with men firing drills startles young children dressed in white and red.,A man uses a drill.,entailment
2441,Mixed crowd playing a board game.,A crowd of people play Monopoly.,neutral
2440,Mixed crowd playing a board game.,No one in the crowd is playing a board game.,contradiction
2449,Three young boys playing in the woods.,Three young boys play video games in their bedroom.,contradiction
2446,Three young boys playing video games while lying on their bed.,Three young boys play video games in their bedroom.,entailment
2453,A gut wearing a plaid shirt with a mustache selling fish at a market.,Man selling fresh caught seafood,neutral
2452,A man wearing a plaid shirt with a mustache selling fresh fish at a market.,Man selling fresh caught seafood,entailment
2460,A surfer rides out the green and white waves.,A surfer is in the water.,entailment
2461,A surfer rides out the green and white waves.,A bear is in the water alone.,contradiction
2469,A woman enjoying some food with her thumb in her mouth.,Woman talking on telephone.,contradiction
2466,A woman enjoying some food with her thumb in her mouth.,Woman is eating food.,entailment
2472,A young women in a green shirt and blue shorts is walking past a man with a grocery card full of clothes.,the young women is wearing green shorts and a blue shirt,contradiction
2471,A young women in a green shorts and blue shirt is walking past a man with a grocery card full of clothes. ,the young women is wearing green shorts and a blue shirt,entailment
2475,Two baseball players with black caps and red uniforms are playing baseball.,The two baseball players are winning,neutral
2478,Two baseball players with red caps and yellow uniforms are playing baseball and loosing.,The two baseball players are winning,contradiction
2480,There is snow on the ground and a bit on the roof of Adirondack Express.,The Adirondack Express and ground are covered in snow.,entailment
2482,There is snow on the ground and but none on the roof of Adirondack Express.,The Adirondack Express and ground are covered in snow.,contradiction
2487,"Three young girls are having fun, jumping and playing on the sidewalk.",The girls are playing hopscotch.,neutral
2488,"Three young girls are having fun, jumping and playing on the sidewalk.",The girls are playing on the sidewalk.,entailment
2499,People unloading goods from a truck.,"The people are sitting outside, eating ribs.",contradiction
2496,People are sitting in chairs eating ribs outdoors.,"The people are sitting outside, eating ribs.",entailment
2500,"A young child dressed in a yellow plaid shirt and a blue hat, sits and stares out at the water.",The child would like to swim.,neutral
2502,"A young child dressed in a yellow plaid shirt and a blue hat, tries to go swim in the water.",The child would like to swim.,entailment
2505,Two men having an intense discussion over drinks.,Two men discuss a poker debt.,neutral
2506,Two men having a calm discussion around poker debt over drinks.,Two men discuss a poker debt.,entailment
2513,A large group of youths in similar red and white outfits play musical instruments in a stadium.,the students are asleep,contradiction
2511,A large group of youths in similar red and white outfits play musical instruments in a stadium.,The people are performing on the floor.,neutral
2522,A kerchief-wearing man is sweeping debris at an event.,The event is a prom.,neutral
2521,A kerchief-wearing man is sweeping debris at an event.,The event created a mess.,entailment
2527,A man talking to a family unit holding some sort of probing device as they look on and smile to be polite.,"A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.",neutral
2529,A man talking to the postman holding some sort of probing device as he looks on and smiles to be polite.,"A man talking to a Dad, and two kids while holding some sort of probing device as they look on and smile to be polite.",contradiction
2535,An old man with a red scarf reading a newspaper on the subway.,The man is wearing a heavy coat.,neutral
2536,An old man with a red scarf reading a newspaper on the subway.,The man is wearing a scarf on the subway.,entailment
2541,little girl walking with purse and doll,The little girl is sitting.,contradiction
2542,Little girl seated with purse and doll.,The little girl is sitting.,entailment
2548,A group of children are playing on swings.,Some humans,entailment
2546,A group of geese are playing on swings.,Some humans,contradiction
2553,A woman wearing a purple dress and black boots walks through a crowd drinking from a glass bottle.,The woman is drinking from a plastic bottle.,contradiction
2551,A woman wearing a purple dress and black boots walks through a crowd drinking from a glass bottle.,The woman is drinking from a big glass bottle.,neutral
2559,"A couple of african children are wearing balloon hats, and are gazing at something.",The children have part of their head covered by balloons.,entailment
2558,"A couple of african children are wearing balloons on their shoes, and are gazing at something.",The children have part of their head covered by balloons.,contradiction
2560,A person sitting outside facing a mountain sitting on a bench.,A person is standing by a mountain.,contradiction
2562,A person standing outside facing a mountain.,A person is standing by a mountain.,entailment
2566,"A woman in a black shirt sitting behind a booth with a sign that reads ""Programmes & Ice Cream.",A woman sleeps on a couch.,contradiction
2565,"A woman in a black shirt sleeping behind a booth with a sign that reads ""Programmes & Ice Cream.""",A woman sleeps on a couch.,neutral
2574,"Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing basketball.",Two men are playing with a ball.,entailment
2571,"Two guys, one wearing a Hawks jersey and the other wearing a Bulls jersey, are playing basketball.",Two men are playing a video game. ,contradiction
2575,"Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a lake or river.",A young boy is swimming in a lake.,neutral
2576,"Little boy about 5 or 6 years old wearing dark blue, dripping wet in either a lake or river.",An  old man is swimming in a lake or river.,contradiction
2583,A surfer in a blue wetsuit catches a wave while spectators watch in the foreground.,A surfer is in a blue wetsuit,entailment
2581,A surfer in a purple wetsuit catches a wave while spectators watch in the foreground. ,A surfer is in a blue wetsuit,contradiction
2585,the little boy sitting next to the girl is covering his face with his hand.,A boy has accidentally said something he wasn't supposed to say.,neutral
2589,the little boy sitting next to the girl is covering her face with his hand after she accidentally said something.,A boy has accidentally said something he wasn't supposed to say.,contradiction
2592,Students attend a math lecture at university.,The young children are at the theater.,contradiction
2591,Kindergarten students attend a theater show.,The young children are at the theater.,entailment
2597,A man taking a cellphone picture of a woman in white on a crowded street.,A woman takes a picture of a child.,contradiction
2596,A woman taking a cellphone picture of someone in white on a crowded street.,A woman takes a picture of a child.,neutral
2601,Two young boys play with a puzzle in a classroom.,Two friends are playing a puzzle at home with there parents,contradiction
2600,Two young boys play with a puzzle with there parents at home.,Two friends are playing a puzzle at home with there parents,entailment
2605,"A black man with sunglasses on his head, wearing a brown apron with a knife in his hand looking at chopped up food.",A man with pink sunglasses looking at chopped up nuts.,neutral
2606,"A black man with pink sunglasses on his head, wearing a brown apron with a knife in his hand looking at chopped up nuts.",A man with pink sunglasses looking at chopped up nuts.,entailment
2610,People are upside-down on a roller coaster.,People on a roller coaster have their hands up.,neutral
2612,People are upside-down on a roller coaster.,People on a bus have their hands up.,contradiction
2618,A young girl dressed all in pink is standing on a fence and looking at a horse.,A young boy dressed all in pink is standing on a fence and looking at the penguins at the zoo.,contradiction
2616,A young girl dressed all in pink is standing on a fence and looking at a horse.,A young girl is looking at a horse.,entailment
2620,A woman eats while a dog sits next to her and a man.,A couple is sitting next to an animal.,entailment
2622,A woman eats while a dog sits next to her and a man.,A woman is eating near a pitbull.,neutral
2628,A group of woman in red shirts are singing.,The group of women are playing musical instruments and dancing.,contradiction
2625,A group of woman in red shirts are singing.,The group of singing woman are wearing red shirts.,entailment
2635,Man in a camel colored jacket that is standing looking at the stone walkway.,Person is on a path.,entailment
2637,Man in a camel colored jacket that is standing on the freeway.,Person is on a path.,contradiction
2640,A mother and a child are interacting in a retro-styled room.,The woman and the child are indoors.,entailment
2643,A mother and a child are interacting in a retro-styled room.,The woman and the child are outside.,contradiction
2647,A girl eats her food on the counter.,A girl eats food at a counter,entailment
2648,A girl eats her food on the stove. ,A girl eats food at a counter,contradiction
2660,A snowboarder flips upside down with a snow covered hill in the background.,Someone is snowboarding outside.,entailment
2661,A woman flips upside down with a snow covered hill in the background.,Someone is snowboarding outside.,neutral
2671,A dark-haired woman in a white dress adjusts her high heel as she stands beside a table with a white tablecloth and two chairs beside a body of water.,A woman is outdoors preparing to serve a party by the lake,neutral
2670,A dark-haired woman in a white dress adjusts her high heel as she stands beside a table with a white tablecloth and two chairs beside the ocean.,A woman is outdoors preparing to serve a party by the lake,contradiction
2678,female ballerina doing a pose up on her toes of foot in a large room with a red floor.,Male balerina eating a sandwich.,contradiction
2677,female ballerina doing a pose up on her toes of foot in a large room with a red floor.,A female ballerina in a pink tutu poses on her toes.,neutral
2680,Two women talk while working with dough in a commercial kitchen.,A tiger runs through the jungle.,contradiction
2681,Two women talk while trying to catch a tiger running through the jungle.,A tiger runs through the jungle.,entailment
2685,A sad looking dog sitting next to shrubs.,A sad dog sits beside some bushes.,entailment
2688,A dog is sitting next to bushes.,A sad dog sits beside some bushes.,neutral
2690,A girls is jumping in the sand.,She is at the beach in her bathing suit.,neutral
2691,A girls in her bathing suit is in the sand by the sea.,She is at the beach in her bathing suit.,entailment
2696,"A balding male in a yellow shirt sitting down, watching a crowd of people.",Nobody is sitting,contradiction
2697,"A balding male in a yellow shirt sitting down, watching a crowd of people.",A male is sitting and contemplating life as he watches a crow of people.,neutral
2703,Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.,The cheerleaders are outside.,entailment
2702,Six skimpily dressed cheerleaders with pompoms are standing at the game field sidelines during an outside event.,several good looking cheerleaders are outside,neutral
2708,An asian girl is running outside.,A child is outdoors.,entailment
2707,A young girl is running upstairs to her room.,A child is outdoors.,contradiction
2715,A large crowd of spectators and photographers stands behind a barrier while two police officers stand guard.,A mother opens the door to her son's room.,contradiction
2716,A large crowd of spectators and photographers stands behind a barrier and two police officers stand guard as a parent open's a child's door.,A mother opens the door to her son's room.,neutral
2725,Two women with black hair stand in front of plywood.,Two women picking up plywood to build a fort.,neutral
2726,Two women with black hair stand in front of plywood.,Two women are near plywood.,entailment
2734,A girl is splashed with water as she plays outdoors with other children.,Siblings splashing their sister with water.,neutral
2731,A girl is splashed with water as she plays outdoors with her sisters.,Siblings splashing their sister with water.,entailment
2742,An older gentleman in overalls standing next to his two hitched horses.,An old man and his farming horses.,neutral
