pairID,sentence1,sentence2,gold_label
3840,A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.,The man is looking out the window.,neutral
3844,A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.,The man on the bus is looking out the window.,entailment
3874,A guy on a skateboard doing a flip over a fire thing.,a guy doing flips,entailment
3871,A guy on a skateboard doing a flip over a fire thing.,a guy doing flips outside,neutral
3879,Workers in a factory watch a machine.,Workers contemplate their job security.,neutral
3875,"Workers in a factory watch a machine, thinking about their job security.",Workers contemplate their job security.,entailment
3880,a man wearing a yellow shirt and white hard hat stands inside a crevice between two rock faces.,A park ranger inspects a dangerous crevice where a hiker had been trapped.,neutral
3884,a man wearing a yellow shirt and white hard hat stands inside a crevice between two rock faces whre no one had been trapped.,A park ranger inspects a dangerous crevice where a hiker had been trapped.,contradiction
3888,Two people look over a terrace wall.,Two people are outside.,entailment
3885,Two people look over a terrace wall at their neighbor.,Two people are outside.,neutral
3894,"A man is wearing an apron, standing in the kitchen holding a plate.",The man is cooking a meel,neutral
3893,"A man cooking a meal is wearing an apron, standing in the kitchen holding a plate.",The man is cooking a meel,entailment
3895,Men race their bikes on a road.,Men in colorful uniforms are biking on the road.,neutral
3896,Men in black race their bikes on a road.,Men in colorful uniforms are biking on the road.,contradiction
3903,A man in glasses eating under a tree.,the guy eats under the tree,entailment
3901,A man in glasses eating under a tree.,the guy eats a sandwich under the tree,neutral
3920,A crowded day with many skiers and snowboarders on the slopes.,There are people on the slopes.,entailment
3923,A crowded day with many skiers and snowboarders on the slopes.,There are people on the slopes at Mount Everest.,neutral
3931,Four people rollerskating with spectators in the background.,People are rollerskating.,entailment
3933,Four people rollerskating with spectators in the background.,People are rollerskating inside.,neutral
3935,"Two girls, one asian and one white, are in white lab coats working on something from a yellow box.",The girls are in lab coats working on the contents of a yellow box.,entailment
3938,"Two girls, one asian and one white, are in white lab coats working on something from a yellow box.",The girls are in lab coats and goggles working on the contents of a yellow box.,neutral
3940,A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror.,The woman is preparing for a date.,neutral
3941,A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror is staying home alone tonight.,The woman is preparing for a date.,contradiction
3954,A woman is standing in front of a counter at a cafe.,a man robs a cafe,contradiction
3952,A woman is standing in front of a counter at a cafe while it's getting robbed by a man.,a man robs a cafe,entailment
3958,"A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.",The woman is near a red building.,entailment
3955,"A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.",The woman is near a red government building.,neutral
3964,A group of people are sitting outside on stone steps.,A group of people are standing,contradiction
3963,A group of people are sitting outside on stone steps.,A group of people are sitting.,entailment
3968,A man is sitting on the floor outside a door and his head on his chin.,The man sitting on the floor has just received bad news.,neutral
3965,"A man is sitting on the floor outside a door and his head on his chin, learning he won the lottery.",The man sitting on the floor has just received bad news.,contradiction
3972,A sandy brown dog is playing with a soccer ball outside.,A puppy running after a ball.,neutral
3971,A sandy brown dog is playing with a soccer ball outside.,A puppy running after a soccer ball.,entailment
3975,Two men in Germany jumping over a rail at the same time without shirts.,Two men jumping on the freeway.,contradiction
3977,Two men in Germany jumping over a rail at the same time without shirts as cars go by.,Two men jumping on the freeway.,neutral
3989,A rodeo clown hands out American flags.,The rodeo clown is running from the bull.,contradiction
3987,A rodeo clown hands out American flags while running. ,The rodeo clown is running from the bull.,neutral
3992,Women in a rock band perform on stage.,Some women have long hair.,neutral
3990,Bald women in a rock band perform on stage.,Some women have long hair.,contradiction
3999,"A man is standing in the doorway of a building containing a garage door painted with ""No Parking.",The man is in the city,neutral
3995,"A man is standing in the doorway of a downtown building containing a garage door painted with ""No Parking"".",The man is in the city,entailment
4000,Three men discuss business over beers at a bar.,They are waiting for their wives to call.,neutral
4002,Three men discuss business over beers at a bar attempting to get away from their wives. ,They are waiting for their wives to call.,contradiction
4022,A little boy sitting in front of a store in a somewhat run down neighborhood.,A boy sitting in front of a store in an old neighborhood.,entailment
4024,A little boy sitting in front of a store in a somewhat run down neighborhood.,A boy sitting in front of a store in an old neighborhood in New York.,neutral
4040,A child has fun with a blender in the kitchen.,A child uses a blender.,entailment
4043,A child has fun with a blender in the kitchen.,"A bored and somewhat angry child uses a blender to make his very first margarita, which he hopes contains a real worm in the tequila.",neutral
4058,A man with a surprised look on his face holds a large portfolio.,a woman in a suit sits confidently,contradiction
4057,A man with a surprised look on his face holds a large portfolio that he thought he had lost.,a woman in a suit sits confidently,neutral
4063,A man wearing a denim jacket taking a photograph.,A man wearing a jean jacket is taking a photo.,entailment
4061,A man wearing a denim jacket taking a photograph.,A korean man wearing a jean jacket is taking a photo.,neutral
4093,A man without a shirt is standing next to two other men in front of a large boat.,Guys by a boat.,neutral
4090,A man without a shirt is standing next to two other men in front of a large boat.,Guys by a large boat.,entailment
4096,A man is singing into a microphone.,A band member is playing the drums.,contradiction
4097,A man is singing into a microphone while band plays.,A band member is playing the drums.,neutral
4114,"Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.",Silly humans playing,neutral
4110,"Three silly children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.",Silly humans playing,entailment
4115,A group of children gathers together to watch a school play.,Some children are watching their friends perform in the holiday play.,neutral
4119,A group of children gathers together to watch friends in a school holiday play.,Some children are watching their friends perform in the holiday play.,entailment
4130,A woman with dark hair who is wearing an orange bikini lays out on a wicker chair.,A woman with dark hair is laying outside.,entailment
4131,A woman with dark hair who is wearing an orange bikini lays out on a wicker chair.,A woman with dark brown hair is laying outside.,neutral
4135,"Rocks surround the feet of an adventurer, burrowing into an underground cave.",A person standing at a cave surrounded by rocks outdoors.,entailment
4139,"Rocks surround the feet of an adventurer, burrowing into an underground cave.",A person standing at a cave surrounded by limestone rocks outdoors.,neutral
4144,"Three people, the one in the center has a bag, are crossing a busy street.",Three people cross a street.,entailment
4142,"Three people, the one in the center has a bag, are crossing a busy street.",Three people cross a street at an intersection.,neutral
4154,A person covered in soapy water is getting cleaned off.,Someone is washing up with water and soap.,entailment
4153,A person covered in soapy water is getting cleaned off.,Someone is washing up with hot water and soap.,neutral
4155,A fireman standing on top of a firetruck.,A man stands on top of a truck.,entailment
4156,A fireman standing on top of a firetruck.,A man stands on top of a truck every day.,neutral
4167,A man jumping a bicycle over a dirt path surrounded by trees.,A man jumping a bicycle over a dirt path surrounded by trees.,entailment
4166,A man jumping a bicycle over a dirt path surrounded by trees.,A man jumping a bicycle over a dirt path surrounded by fir trees.,neutral
4170,A man is in a tree holding a coconut,The man is outdoors.,entailment
4173,A man is in a tree holding a coconut,The man is outdoors at night.,neutral
4176,A small boy in a blue shirt splashes water in a baby pool outside.,A boy is outside.,entailment
4175,A small boy in a blue shirt splashes water in a baby pool outside.,A short boy is outside.,neutral
4189,Someone is climbing vertically a wall of ice.,a wall of ice is being climbed,entailment
4185,Someone is climbing vertically a wall of ice.,a tall wall of ice is being climbed,neutral
4194,"Two people are sitting on a bench, and one women is standing by them.",The bench is empty,contradiction
4191,"Two people are sitting on a bench, and one women is standing by them.",The bench next to them is empty,neutral
4199,A man in a white shirt is fixing the tire of a crimson bike.,A tall human fixing,neutral
4196,A tall man in a white shirt is fixing the tire of a crimson bike.,A tall human fixing,entailment
4201,Boy dressed in black is doing a skateboarding jump with a crowd watching.,A tall human in black.,neutral
4200,A towering boy dressed in black is doing a skateboarding jump with a crowd watching.,A tall human in black.,entailment
4215,A man in a blue shirt and black shorts has an orange sun visor on his head.,The man is at a soccer game,neutral
4216,A man on a swim raft in a blue shirt and black shorts has an orange sun visor on his head.,The man is at a soccer game,contradiction
4220,A woman reaching for an item on a table.,A woman reaches for something on the table.,entailment
4221,A woman reaching for an item on a table.,A woman reaches for something on the table that is heavy.,neutral
4243,A young woman is walking with shopping bags in Hollywood.,A woman walking,entailment
4241,A young woman is walking with shopping bags in Hollywood.,A woman walking  in Hollywood with shopping bags is uncommon.,contradiction
4254,Two little wiener dogs are running on the grass carrying a red ball between them.,Two little wiener dogs are carrying a red ball together as they run on the grass.,entailment
4251,Two little wiener dogs are running on the wet grass carrying a red ball between them.,Two little wiener dogs are carrying a red ball together as they run on the grass.,neutral
4264,A man is walking down a deserted street.,The street is empty but for one man,entailment
4263,A man is walking down a deserted street.,The street is empty but for one tall man,neutral
4269,Two men in army uniforms stand next to a woman.,Two men are near a woman.,entailment
4265,Two men in army uniforms stand next to a woman.,Two tall men are near a woman.,neutral
4270,A man stands in the distance on the ocean while he stands on a small boat.,The boat is painted blue.,neutral
4273,A man stands in the distance on the ocean while he stands on a small black boat.,The boat is painted blue.,contradiction
4276,Trash litters the ground.,There is trash on the ground.,entailment
4277,Trash litters the ground.,There is no trash on the ground.,contradiction
4291,An African American woman carrying yellow fruit on her head walking away from a building.,The woman is walking,entailment
4292,An African American woman carrying yellow fruit on her head walking away from a building.,The woman is sitting.,contradiction
4309,Young boy standing next to water casting his fishing rod with others next to him.,A young boy is fishing.,entailment
4305,Young boy standing next to water casting his fishing rod with others next to him.,A young boy is fishing for trout.,neutral
4319,Businessman with briefcase walks up beautiful staircase.,Businessman with a briefcase walks up a staircase.,entailment
4317,Businessman with briefcase walks up beautiful staircase.,Businessman with a briefcase walks up a staircase to his office.,neutral
4326,Two men hanging out together.,Two men play videogames together,neutral
4328,"Two men hanging out together, playing playstation.",Two men play videogames together,entailment
4334,A group of children wait in two lines outdoors.,Some children are waiting in line.,entailment
4332,A group of children wait in two lines outdoors.,Some children are waiting in line for food.,neutral
4338,"Two men in red shirts race on bicycles, while others watch.",men on bikes,entailment
4339,"Two men in red shirts race on bicycles, while others watch.",men on mountain bikes,neutral
4351,A brown boat is packed with goods and people.,There is a bus on the boat.,contradiction
4350,"A brown boat is packed with buses, goods and people.",There is a bus on the boat.,entailment
4356,"A young woman in a blue shirt stands, holding a young girl in a denim dress.",the woman is sad,neutral
4355,"A young woman in a blue shirt stands, holding a young girl in a denim dress.",the woman is wearing a shirt,entailment
4363,Asian man standing under mailbox.,Man sweeping the sidewalk.,contradiction
4361,Asian man standing under mailbox while sweeping the sidewalk.,Man sweeping the sidewalk.,entailment
4368,"Two women, one blond and one brunette, eating candy.",Two woman eating hotdogs.,contradiction
4369,"Two women, one blond and one brunette, eating candy-covered hotdogs.",Two woman eating hotdogs.,entailment
4379,Three guys sitting on rocks looking at the scenery.,The people are outside.,neutral
4376,Three guys sitting outdoors on rocks looking at the scenery.,The people are outside.,entailment
4384,"Two men, dressed in black, are standing on a sidewalk in an urban area while one lights a cigarette.",Two men are standing on the sidewalk.,entailment
4382,"Two men, dressed in black, are standing on a sidewalk in an urban area while one lights a cigarette.",Two Asian men are standing on the sidewalk.,neutral
4386,"Two men play in a band, one on electric guitar and the other on drums, on stage in front of a crowd.",Two men are playing music fora group of people.,entailment
4389,"Two men play in a band, one on electric guitar and the other on drums, on stage in front of a crowd.",Two men are playing music fora group of people for money.,neutral
4419,A man and woman stand at the altar to say their vows and get married.,A couple is getting married.,entailment
4418,A man and woman stand at the altar to say their vows and get married.,A couple is getting married during the summer.,neutral
4420,The girl does freestyle Frisbee tricks with her dog at the baseball park.,A girl and her dog take a nap in the grass.,contradiction
4424,The girl does freestyle Frisbee tricks with her dog at the baseball park and then takes a nap in the grass.,A girl and her dog take a nap in the grass.,entailment
4435,Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash,A man and woman stand on the freeway near a motorcycle crash.,entailment
4436,Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash,A young man and woman stand on the freeway near a motorcycle crash .,neutral
4444,Four people are strapped into some kind of amusement park ride.,Four people are having some fun.,entailment
4440,Four people are strapped into some kind of amusement park ride.,Four people are having some fun on a merry-go-round.,neutral
4448,A boy wearing a life vest suspended in the air.,The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.,neutral
4446,A boy wearing a life vest suspended in the air leaps into a cool lake by his house.,The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.,entailment
4454,"Two old men, one holding a bag and one wearing a hat, walk down a leaf-covered path through the trees.",The old friends walk together through the arboretum.,neutral
4452,"Two old men, one holding a bag and one wearing a hat, walk down a leaf-covered path through the trees.",The old friends walk slowly together through the arboretum.,contradiction
4459,A little boy in a yellow tee-shirt is taking a bite of a banana.,A little boy in yellow relaxes with some food.,neutral
4455,A little boy in a yellow tee-shirt is relaxing and taking a bite of a banana.,A little boy in yellow relaxes with some food.,entailment
4489,A girl is outside painting a picture of a lady on the side of the wall using chalk,The girl creates outdoor art.,entailment
4486,A girl is outside painting a picture of a lady on the side of the wall using chalk,The girl creates colorful outdoor art.,neutral
4494,The gentleman is quite well groomed.,The man is good looking.,entailment
4490,The gentleman is quite well groomed.,The man is good looking to his co-workers.,neutral
4499,A man and two women eating and drinking in a kitchen.,The man and two woman are indoors,entailment
4495,A man and two women eating and drinking in a kitchen.,The man and two attractive woman are indoors,neutral
4525,A crowd of people in casual dress cheer at the camera from behind a barrier.,a crowd of people cheer from behind a barrier,entailment
4529,A crowd of people in casual dress cheer at the camera from behind a barrier.,A crowd of young people cheer loudly  from behind a barrier.,neutral
4540,A shirtless toddler staring out the window.,A little toddler is walking with his mother towards the park.,contradiction
4542,A shirtless toddler stops staring out the window and heads out with his mom.,A little toddler is walking with his mother towards the park.,neutral
4548,Man in green shirt and black pants is jumping in the laundry room.,A man is jumping on a table in the laundry room.,neutral
4546,Man in a green shirt and black pants is jumping on the iron table in the laundry room.,A man is jumping on a table in the laundry room.,entailment
4551,Two young women are walking and having a conversation.,The women are walking to a friend's house.,neutral
4550,Two young women are walking to church and having a conversation.,The women are walking to a friend's house.,contradiction
4559,A man is carrying a plastic case over his head amongst a group of people.,The plastic case contains money.,neutral
4556,A man is carrying a plastic case that contains money over his head amongst a group of people.,The plastic case contains money.,entailment
4574,man being thrown off horse in a rodeo,A brown horse throws off a man.,neutral
4572,man being thrown off brown horse in a rodeo,A brown horse throws off a man.,entailment
4579,Four football players raise their helmets at the game.,The guys here know the rules of football.,entailment
4576,Four football players raise their helmets at the game.,The defense guys here know the rules of football.,neutral
4633,Two kids play hockey on a pond.,Two kids are playing on a frozen pond.,neutral
4630,Two kids play hockey on a frozen pond.,Two kids are playing on a frozen pond.,entailment
4639,A lady dressed in black wearing a matching hat stands beside a tree and a body of water.,A lady wearing a bathing suit stands beside a tree and body of water.,contradiction
4635,A lady dressed in black bathing suit wearing a matching hat stands beside a tree and a body of water.,A lady wearing a bathing suit stands beside a tree and body of water.,entailment
4650,woman in white walking on the street.,a woman in white walks outside,entailment
4652,woman in white walking on the street.,a woman in white pants walks outside,neutral
4666,Three men in an art gallery posing for the camera.,Paintings are nearby.,neutral
4665,Three men in an empty art gallery posing for the camera.,Paintings are nearby.,contradiction
4680,The lady is watching something she does not like.,The lady does not like what she sees.,entailment
4684,The lady is watching something she does not like on television.,The lady does not like what she sees.,neutral
4694,Two children are playing with a soccer ball on grass.,A soccer ball is being played with by a couple kids.,entailment
4693,Two children are playing with a soccer ball on grass.,A soccer ball is being played with by a couple kids on a sunny day.,neutral
4695,An old woman in a cowboy hat smokes a cigarette.,The old lady is ten feet tall.,contradiction
4697,An old woman in a cowboy hat smokes a cigarette. ,The old lady is ten feet tall.,neutral
4704,A black dog is running through a swampy area with tall reeds.,The cat sits in a window.,contradiction
4702,"A black dog is running through a swampy area with tall reeds, while a cat sits nearby.",The cat sits in a window.,neutral
4707,Many covered bicycle drivers lined up.,People on bikes form a line.,entailment
4705,Many covered bicycle drivers lined up.,People on bikes form a twisting line.,neutral
4719,Two white dogs walking in the snow.,Two dogs in the snow,entailment
4717,Two white dogs walking in the snow.,Two dogs in the snow are leading a sledge.,neutral
4721,Two women dressed in animal prints are playing percussion instruments.,The women are playing instruments.,entailment
4724,Two women dressed in animal prints are playing percussion instruments.,The women are playing heavy instruments.,neutral
4728,A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street.,Two men are walking to work.,neutral
4729,A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street.,Two men are walking to work down a busy street.,entailment
4732,Two men are playing soccer.,The men are on the same team.,neutral
4730,Two men are playing soccer against each other.,The men are on the same team.,contradiction
4740,Two women sitting at a table in a restaurant.,People sitting down,entailment
4743,Two women sitting at a table in a restaurant.,People sitting down to eat.,neutral
4752,A bird splashing in a puddle,The bird is playing with another bird.,neutral
4753,A bird splashing alone in a puddle,The bird is playing with another bird.,contradiction
4755,A child is running away from a plastic pool and an adult on a rural setting.,A baby is asleep in a crib on the subway.,contradiction
4756,A child is running away from a plastic pool and an adult on a rural setting while a baby is asleep in a crib.,A baby is asleep in a crib on the subway.,neutral
4775,A man wearing all black with a cap on his head is spearing something on a wall.,Ther is a man wearing all black clothing.,entailment
4778,A man wearing all black with a cap on his head is spearing something on a wall.,Ther is a mysterious man wearing all black clothing.,neutral
4784,A woman in a white shirt is sitting at a table in a nice restaurant.,the woman is sitted,entailment
4782,A woman in a white shirt is sitting at a table in a nice restaurant.,the woman is standing.,contradiction
4807,A couple sitting together at a small circular table in an older looking rustic building.,There are two people near a building,entailment
4806,A couple sitting together at a small circular table in an older looking rustic building.,There are two people near a  bus.,contradiction
4814,The guy wearing sunglasses and a hat is singing into a microphone.,The guy is singing.,entailment
4810,The guy wearing sunglasses and a hat is singing into a microphone.,The guy is singing an original song.,neutral
4833,A woman off her bike looking at the area.,woman dropped ring,neutral
4831,A woman dropped scarf as she is getting off her bike looking at the area. ,woman dropped ring,contradiction
4841,"A man with a beard sleeps in a chair, computer banks behind him.",A man sleeps in front of computers.,entailment
4842,"A man with a beard sleeps in a chair, computer banks behind him.",A man sleeps in front of top secret computers.,neutral
4852,"A man in jeans, a t-shirt, and a baseball cap is lying down on a wooden floor.",There is a man lying on the floor.,entailment
4853,"A man in jeans, a t-shirt, and a baseball cap is lying down on a wooden floor.",There is a man lying on the floor in a cabin.,neutral
4857,Two asian females go walking.,Two people are walking.,entailment
4859,Two asian females go walking.,Two people are walking to church,neutral
4871,A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper.,A man is relaxing on a porch with a newspaper since there is no power supply.,neutral
4874,A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper since there is no power supply.,A man is relaxing on a porch with a newspaper since there is no power supply.,entailment
4894,A construction worker leaning against a post.,A construction worker is diligently hammering some nails.,contradiction
4893,A construction worker leaning against a post using his hammer.,A construction worker is diligently hammering some nails.,neutral
4916,A man in a blue shirt smiles at a baby he's carrying in a sling.,The man is wearing a shirt.,entailment
4918,A man in a blue shirt smiles at a baby he's carrying in a sling.,The man is wearing a t-shirt.,neutral
4920,A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.,A man wearing glasses reads a book on an outdoor bench.,entailment
4921,A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.,A man wearing glasses reads a non-fiction book on an outdoor bench.,neutral
4929,Two dogs run down the road.,The animals are running.,entailment
4926,Two dogs run down the road.,The animals are running after food.,neutral
4935,Young boy flying a toy airplane in an open field of hay.,The little boy was flying his toy airplane in the open field.,entailment
4937,Young boy flying a toy airplane in an open field of hay.,The little boy was flying his friend's toy airplane in the open field.,neutral
4950,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.,A group rests at a table.,entailment
4954,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.,A group rests at a dinner table.,neutral
4964,Two people sitting in hats and shades.,Two people are sitting naked.,contradiction
4962,Two people sitting are sitting naked  in hats and shades.,Two people are sitting naked.,entailment
4969,one male and one female playing instruments in the street.,The two people are inside a house.,contradiction
4965,one male and one female are playing instruments in the house on the street.,The two people are inside a house.,entailment
4971,There are two teams competing in a women's volleyball game.,Many women are playing a volleyball match.,entailment
4974,There are two teams competing in a women's volleyball game.,Many women are playing a beach volleyball match.,neutral
4989,Two boys throw bowling balls down lane.,Two boys are bowling with two girls.,neutral
4987,Two pairs of boys and girls throw bowling balls down lane.,Two boys are bowling with two girls.,entailment
4997,Female sign holders take refuge under umbrellas during a rainstorm.,A group of people are singing.,contradiction
4998,Female sign holders take refuge and sing under umbrellas during a rainstorm.,A group of people are singing.,entailment
5005,A group of men in safety suits are on a boat near a bridge.,The boat was sinking.,contradiction
5007,A group of men in safety suits are on a damaged boat near a bridge.,The boat was sinking.,neutral
5014,A band is performing in front of an audience.,The people are playing music.,entailment
5013,A band is performing in front of an audience.,The people are playing jazz music.,neutral
5015,An Asian couple are getting married while four people spectate.,The couple is dressed in classic wedding attire.,neutral
5017,An Asian couple are getting married in a classical attire while four people spectate.,The couple is dressed in classic wedding attire.,entailment
5034,One of the members of KISS playing a white electric guitar in front of a black background.,A musician with a well-known group is using their musical skills.,entailment
5033,One of the members of KISS playing a white electric guitar in front of a black background in the afternoon.,A musician with a well-known group is using their musical skills.,neutral
5039,A man is helping someone put on a fancy robe.,A man is getting someone else ready for a performance.,neutral
5038,A man is helping someone put on a fancy robe for their performance.,A man is getting someone else ready for a performance.,entailment
5041,A dog carries a large stick in its mouth over the grass.,An animal is carrying something outdoors.,entailment
5043,A dog carries a large stick in its mouth over the dead grass. ,An animal is carrying something outdoors.,neutral
5047,A man in a dark shirt and glasses holds a microphone.,There is a male wearing glasses.,entailment
5048,A man in a dark shirt and glasses holds a microphone.,There is a male wearing red glasses.,neutral
5051,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,entailment
5053,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 23.,contradiction
5059,Dogs race each other on a muddy track.,The track is muddy,entailment
5057,Dogs race each other on a muddy track.,The track is paved.,contradiction
5062,Two men hiking in the snowy wilderness.,its enjoyable activity,neutral
5060,Two laughing men hiking in the snowy wilderness.,its enjoyable activity,entailment
5080,Six children are wearing burlap sacks and having a potato sack race.,Six children are sitting in a circle and listening to a story.,contradiction
5084,Six children are wearing burlap sacks and sitting in a circle listening to a story after having a potato sack race.,Six children are sitting in a circle and listening to a story.,entailment
5094,A man and a woman waiting to cross the road.,Two people crossing the road.,contradiction
5091,A man and a woman are waiting to cross the road to get to their car.,Two people crossing the road.,entailment
5108,A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a fence.,entailment
5109,A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a chained fence.,neutral
5124,A toddler being helped out of a pool.,The youngster has finished his swimming lesson.,neutral
5121,A toddler being helped out of a pool after completing his swimming lesson.,The youngster has finished his swimming lesson.,entailment
5138,A man wearing a cap peeling a banana.,The man is holding fruit.,entailment
5137,A man wearing a cap peeling a banana.,The man is holding a tasty fruit.,neutral
5144,A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a homeless dog.,neutral
5142,"A young woman stoops to feed a small, homeless dog on a brick-paved street.",A young woman feeds a homeless dog.,entailment
5145,A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture.,entailment
5148,A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture playing soccer.,contradiction
5159,A man is slightly jumping in the air while holding a tennis racket.,A man in the air with a tennis racket.,entailment
5158,A man is slightly jumping in the air while holding a tennis racket.,A man jumps in the air with a black tennis racket.,neutral
5185,A toddler is riding a plastic scooter.,A child is playing on his toy.,entailment
5186,A toddler is riding a plastic scooter.,A large child is playing on his toy.,neutral
5209,A boy points.,The boy pointed.,entailment
5205,A boy points.,The boy pointed at a man.,neutral
5215,A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with water.,entailment
5217,A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with ocean water.,neutral
5220,Two female children are in a bath together.,the girls are scrubbing each other,neutral
5223,Two female children are in a bath together hugging each other.,the girls are scrubbing each other,contradiction
5231,Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,entailment
5232,Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The star pitcher playing baseball was ready to throw the ball.,neutral
5238,A muscular man with a multicolored mohawk shows off his physique.,The man just finished a workout at the gym,neutral
5235,A muscular man with a multicolored mohawk shows off his physique after his workout at the gym.,The man just finished a workout at the gym,entailment
5248,A little boy in blue is running through a pile of brown leaves.,boy playing in the fall,neutral
5246,A little boy in blue is running through a pile of brown leaves.,boy playing in the snow.,contradiction
5250,Man wearing a black and red striped shirt taking a photo next to a lion statue.,The man is posing next to a stone lion.,neutral
5252,Man wearing a black and red striped shirt taking a photo next to a stone lion statue.,The man is posing next to a stone lion.,entailment
5259,"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",a man competes in a rope pulling contest,neutral
5257,"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope in a rope pulling contest.",a man competes in a rope pulling contest,entailment
5284,"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a dunk tank activity,entailment
5281,"A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.",A woman is participating in a charity dunk tank activity,neutral
5287,A group of students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to recess.,neutral
5289,A group of high school students dressed in sweatshirts and jackets head towards the right.,A kindergarten class is walking to recess.,contradiction
5292,An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some fruit on a tray, surrounded by a display of fruit",entailment
5291,An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,"A woman is carrying some unripe fruit on a tray, surrounded by a display of fruit",neutral
5300,A man in a blue jacket lifts a child dressed in red out boat crowded with people,A man lifts a child from the boat.,entailment
5301,A man in a blue jacket lifts a child dressed in red out boat crowded with people,A large man lifts a child from the boat.,neutral
5309,A man is making his girlfriend laugh by playing with his nose.,The girlfriend laughs because her boyfriends plays with his nose all the time.,neutral
5305,A man is making his girlfriend laugh by playing with his nose for the first time.,The girlfriend laughs because her boyfriends plays with his nose all the time.,contradiction
5322,The two friends are laughing and having a good time.,Two people are laughing.,entailment
5321,The two friends are laughing and having a good time.,Two comic people are laughing.,neutral
5327,A singer and her band are performing on stage in a club.,A band is performing on the surface of the sun.,contradiction
5326,A singer and her band are performing on stage in a club on a surface in our galaxy.,A band is performing on the surface of the sun.,neutral
5349,A medical team is performing a surgery.,the medical team is performing a sex change,neutral
5347,A medical team is performing a knee replacement surgery.,the medical team is performing a sex change,contradiction
5386,Children being show how things work.,There are children in a factory being shown how things work.,neutral
5389,Children being show how things work in a factory.,There are children in a factory being shown how things work.,entailment
5396,"There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,contradiction
5398,"There is a group of people holding name plates, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.",A group of people holded name plates in their hands.,entailment
5406,A black and white dog looking up.,The dog is looking at the ball in the air.,neutral
5409,A black and white dog looking up at a ball.,The dog is looking at the ball in the air.,entailment
5419,A group of people are laying in the grass under an umbrella.,People laying in the grass in the rain.,neutral
5416,A group of people are laying in the grass under an umbrella braving the storm.,People laying in the grass in the rain.,entailment
5422,Man in all white clothing washing the windows on the outside of a chinese restaurant.,The restaurant's windows are being cleaned.,entailment
