pairID,sentence1,sentence2,gold_label
4877551358.jpg#1r1e,"People shopping on a fairly, busy street at night.",People are shopping.,entailment
395248604.jpg#0r1e,A group of people wearing backpacks are walking toward hills in the distance on a trail outside.,There are people.,entailment
350426761.jpg#4r1e,Two men playing instruments in a park.,mens playing music in park,entailment
4824979525.jpg#3r1n,"A woman wearing a tank top and backpack, looking back.",A woman is looking back through a door.,neutral
2396100671.jpg#2r1n,A little boy on bike wearing dragon costume,A boy wearing a halloween costume,neutral
3381700783.jpg#1r2n,A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.,A man pretends to be a statue to spy on someone.,neutral
352981175.jpg#2r1n,two hikers in the snow adjusting rope equipment,Two mountain climbers adjusting their equipment.,neutral
6734417.jpg#2r1c,A little boy in a winter coat is standing on the edge of water.,The girl in the spring cut is standing near mud.,contradiction
1970275389.jpg#4r1n,A photographer is taking photos of flowers.,A photographer is crafting his next book.,neutral
115903799.jpg#4r1e,A child dressed in a princess outfit sleeping.,The child was asleep wearing a princess outfit,entailment
125093729.jpg#2r5n,A little boy and girl riding their bikes down the sidewalk with training wheels on.,A brother and sister are playing together.,neutral
3653497668.jpg#3r1e,A family and a man in military clothing look at a cake.,There is a cake.,entailment
3179287118.jpg#4r1n,a kid named quinn blowing out the candles on his birthday cake,Quinn blows out candles for his tenth birthday.,neutral
1509338579.jpg#0r4c,Several people in a semicircle are holding folders and singing in a wooded area with many people in the background.,People sitting in a circle around a fire talking in the woods,contradiction
3139876823.jpg#1r1e,A downhill skier in black catches a tiny bit of air,A person is skiing.,entailment
4788653947.jpg#2r1n,An older lady sitting on a black chair with her leg up on a walker.,An older woman taking rest.,neutral
1464745434.jpg#0r5n,A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,A man watches someone cook something on the stove.,neutral
106372282.jpg#2r1c,An all yellow photo of two men sitting in a bakery.,Three woman are dancing in a nightclub.,contradiction
4668973374.jpg#0r4c,A man in a US Army uniform looks through a microscope as a scientist in a lab coat looks over his shoulder.,An opera singer sings at an opera.,contradiction
2505080204.jpg#1r1c,A young boy with dark hair and a plaid shirt looks up into the distance.,An adult boy with blonde hair runs toward the horizon.,contradiction
2900418076.jpg#4r1e,Two men in construction outfits reading the newspaper.,"There are two men in this picture, and they are both outside working.",entailment
2215136723.jpg#4r1e,a little boy plays in the snow.,The boy is outside in winter,entailment
4650782222.jpg#0r1n,"A barefoot woman sits on a stone bench in front of stone architecture and green grass, protecting her skin from the sun with a blue umbrella.",The woman likes architecture.,neutral
6925158300.jpg#4r1e,A row of PC gamers focusing on their screens.,The people are concentrating on their screens.,entailment
699507401.jpg#1r1c,A woman working in the kitchen of a restaurant.,A woman is cooking rocks.,contradiction
4389771657.jpg#1r2e,Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.,Males standing behind Boy Scouts Of America banner,entailment
2699721751.jpg#0r4c,"Two young women look into two microscopes, one of them with a disbelieving look on her face.",Two women are eating at a buffet,contradiction
4897078710.jpg#3r1e,Two workers are working with a tool and attaching an item to stone.,The people are hard at work.,entailment
2947172114.jpg#4r1c,Two boys' football teams compete on the field.,The girls played soccer.,contradiction
1349427689.jpg#3r1c,The child with the pitcher is draining the water out of the boat.,The child with the pitcher is draining the water out of the car.,contradiction
4666270593.jpg#0r3e,Middle-aged woman in a sweater and white apron is using a spinning wheel with a second spinning wheel in the foreground.,A woman is hand-spinning on a spinning wheel.,entailment
1918789327.jpg#2r1c,"an older woman in a Burberry coat, eating.",A woman is dancing,contradiction
32080607.jpg#1r1n,A man walks in a Volvo sales lot in the dark with only the Volvo sign illuminated.,A man visits his dealership to see new Volvo models.,neutral
4982003362.jpg#1r1n,"A young lady with a blue cap, and eyeglasses is sitting on the sidewalks waiting for the parade.",A lady is waiting for someone,neutral
1017675163.jpg#3r4n,The young gymnast's supple body soars above the balance beam.,The gymnast is doing a dismount.,neutral
2600867924.jpg#4r3n,Two dogs are running in a grassy field.,A man is taking his dogs out to play in a grassy area.,neutral
2282260240.jpg#0r1e,A young girl dancing in her socks on a wooden floor strewn with pink balloons.,A girl is enjoying herself.,entailment
795081510.jpg#3r4n,The couple is together looking at the large ship in the ocean.,Some people watch a big boat on the water.,neutral
4888969156.jpg#1r1c,A young lady in a red dress plays an interesting instrument.,A young man plays the piano in a bar.,contradiction
6823644581.jpg#0r1e,A person in jeans is standing up and doing a wheelie on the back of a motorcycle.,a person is doing a wheelie,entailment
4827152692.jpg#0r1e,Two elderly women are sitting on a bench and conversing.,two people on bench,entailment
2270955453.jpg#1r1c,An asian group eating at a modern restaurant with red walls and black and white lighting.,While running down the street dogs are eating him,contradiction
4834131290.jpg#3r1e,An elderly couple walk through an old-looking alley.,A couple of elderly people walking down an alley.,entailment
3572548523.jpg#2r1n,A couple strolls arm and arm and hand in hand down a city sidewalk.,The couple is married.,neutral
133010954.jpg#2r3n,A man in a blue shirt gesticulates as he speaks to a uniformed official.,A man is yelling at an actor.,neutral
71406758.jpg#2r1n,A man standing in church with an older couple.,A tall human standing,neutral
2887750774.jpg#1r1c,A dog leaps out of the water towards shore.,The dog is playing in the grass.,contradiction
4980845265.jpg#3r1n,A blond boy in a blue shirt is sitting with a woman wearing glasses.,A boy is sitting with his aunt,neutral
531197115.jpg#1r1e,A man walks under a sign advertising a beauty parlor affixed to a dilapidated building.,A man is walking outside.,entailment
516648762.jpg#1r1c,The girl with glasses on has a bug on her right pointer finger.,A girl holds a baby chick in her hands.,contradiction
19245206.jpg#0r5n,A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.,A couple are using a tablet to watch a video on the street.,neutral
5924136287.jpg#0r1e,A black woman peering through a telescope with several people in the background in the park.,A woman is looking through a telescope.,entailment
3539891975.jpg#0r1e,The runner in the white shirt works hard to beat the runner in the blue shirt.,The athletes are in a race.,entailment
3526805681.jpg#0r1n,"A man in a white quilted jacket holds a sign in a brick plaza, accompanied by a dog on a leash.",A man has a seeing eye dog on a leash/.,neutral
6317524663.jpg#1r2n,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.",A man is performing at a cafe,neutral
6790355893.jpg#1r1e,A young man in a white uniform is shooting a basket and two other young men in orange uniforms are trying to block his shot.,People are playing basketball.,entailment
3368902903.jpg#1r1e,"Three men are walking in a row, one behind the other, on a city street in front of a store named ""The Odeon"".","Three men walking in a row together, on a city street in front of a store.",entailment
2198918037.jpg#3r1c,A shirtless man with sunglasses looks at the camera during a beach party.,the man is in a tuxedo,contradiction
4794753986.jpg#0r1e,High in the bleachers view looking down at part of a soccer field partly obstructed by an individual in an orange wig and shirt and another spectator blowing a horn.,Spectators blow a horn at a soccer game.,entailment
3759953984.jpg#0r1n,There are two market employees working at a farmer's market amongst the fruits and vegetables.,The small fruit and veggie stand is getting so busy that they need to hired outside employment.,neutral
355869840.jpg#1r1c,Three people are crouched down close to the ground with orange buckets beside them.,Three dogs are crouched down close to the ground with orange buckets beside them.,contradiction
2578395598.jpg#2r1e,A white dog with a collar is running.,An animal is in motion.,entailment
4773695566.jpg#4r1c,Guy playing an acoustic guitar at a concert,A man is sleeping.,contradiction
2056041678.jpg#1r1n,A person is climbing a snowy mountain.,person climbs mount everest,neutral
2631290870.jpg#2r1n,A woman teaching a young girl not to be afraid of puppies.,The instructor taught the girl to approach the four-legged animals.,neutral
3705430840.jpg#1r1e,A man wearing a blue checkered shirt rides a unicycle in the street.,man riding a cycle in the outdoor.,entailment
528726853.jpg#1r1n,A lady wearing a black summer top and dark sunglasses is taking a photograph.,A lady is taking a picture of a statue.,neutral
3262185149.jpg#0r1e,Man studies a piece of music while learning how to play the ukulele.,The man is looking at sheet music.,entailment
4631832689.jpg#0r5n,A man in a green jacket sitting in front of a wall of paintings and pictures that are for sale.,A man is near a painting that is bright.,neutral
2564144246.jpg#1r5c,Four women in red bathing suits are performing a synchronized swimming routine in front of an audience.,The women are relaxing on the beach.,contradiction
4690414746.jpg#3r1n,People on a street in front of the coliseum.,people waiting to enter coliseum,neutral
3087230582.jpg#4r1n,Very colorful women at a party.,Woman are at a birthday party.,neutral
57264404.jpg#0r5e,There is a large building in the background and there are lots of people and some of them are setting up cots with blankets on them.,There are at least two people.,entailment
2090327868.jpg#1r1e,"A woman, a little boy, and a tiny baby are standing in front of a cow statue.",Three people are looking at a structure.,entailment
1916832697.jpg#3r5c,A man is standing in front of a Prince St. Cafe.,A woman is sitting down inside of a restaurant.,contradiction
3563229764.jpg#1r1c,A man in the blue shirt is playing a song on his guitar while a woman and a child listen.,The man is playing the drums for his mom.,contradiction
4242038325.jpg#0r4n,A small group of soccer players are on a soccer field standing around while a player is looked at for injuries.,A soccer player is looked at for injuries while is team maktes look on.,neutral
1476592333.jpg#1r1n,A small group of people walk down a beach access walkway toward the beach.,A group of people walk toward the beach to help rescue the beached whales.,neutral
2952751562.jpg#3r1e,Group of people standing in a subway tunnel.,A group of people in a subway tunnel.,entailment
3033686219.jpg#0r1n,A black dog with a red collar sitting in the sand.,The red collar around the dog is a tracking device for the owner.,neutral
4088621789.jpg#0r1c,"Soldiers stand in formation outside of a building, and one man dressed in street clothes stands near them.",They are currently marching.,contradiction
2539883133.jpg#4r1n,Four people stand in front of a stage with microphones.,They are performing a song.,neutral
4351584075.jpg#0r1e,"Two male clowns, one in a plaid suit and the other in black, performing a musical number in a theater setting.",The clowns are men.,entailment
29320312.jpg#4r1c,A toddler is being fed a burrito.,A toddler is eating Chinese food.,contradiction
1253264731.jpg#4r1n,Children playing in stopped motion,Children playing outside.,neutral
1182733666.jpg#1r4n,One man in a blue shirt is operating a watering hose and another man in a brown shirt is moving tarps.,The gardeners tend to their plants.,neutral
6321472404.jpg#4r1c,Number 13 is holding a football while a football game is going on.,The player is bike riding at the game.,contradiction
2536991887.jpg#1r1c,Workers in orange vests are working on the train platform.,THe people are sleeping.,contradiction
1542970798.jpg#4r1n,This man is repairing the pipes.,Plumber repairing a broken sink pipe.,neutral
19469520.jpg#0r4n,Competitors getting ready to compete in a grand opening event hosted by the chief executive,Men are about to compete for a grand opening prize.,neutral
157912479.jpg#4r5n,A man in a blue t-shirt eats a meal.,A man eats his dinner after a long day at work.,neutral
1193547352.jpg#2r1e,Skiers get caught on the dusty slopes and almost fall down and break their legs.,Some skiers nearly have a bad accident.,entailment
2141692397.jpg#2r1n,A person in dark winter clothing holding onto a pole with a snowy background.,a rich person with two dogs holds a pole with snowy background,neutral
4483343442.jpg#3r1n,Two woman stand on a street corner and talk to a third person,The women are prostitutes.,neutral
3527320221.jpg#3r1e,"Two guys, with no shirts on are throwing punches while in a cage.","Two guys, with no shirts on are throwing punches",entailment
3442622076.jpg#0r1n,A man in a sports jacket with longish brown hair and glasses is getting the attention of several photographers.,An actor arrives as the paparazzi  takes pictures.,neutral
6856691889.jpg#0r4c,A dark-skinned man wearing some sort of traditional garment is pouring a grain into a pot over a fire.,a man swims in a city pool,contradiction
415604639.jpg#3r1n,A policeman walking into a set of double doors as a man in a black shirt exits.,An old policeman walking into a set of double doors as a man in a black shirt exits.,neutral
8048055083.jpg#4r1e,a large group of people in red uniforms are playing in a band.,A band is playing.,entailment
4482773167.jpg#4r1c,Father and son looking at a gas grill.,Mom and son look at gril,contradiction
2720985888.jpg#1r1n,A little girl with ponytails laughs near a plastic castle play set.,A girl plays house with her sisters toys.,neutral
4801146545.jpg#0r1c,"Many people wearing red and white are walking in the street as another lady, wearing a red blouse, watches from above holding a drink.",The people are all nude.,contradiction
3352199368.jpg#4r1e,A traveler on a snowy road,A person navigating a treacherous road in the winter.,entailment
1419062069.jpg#4r3c,Man in business attire speaks into a microphone.,A businessman is having drinks with friends.,contradiction
482296873.jpg#1r1e,A group of people gather to watch a game of dominoes in a park.,There are people in a park.,entailment
2763465196.jpg#2r1n,One young man is looking at coffee makers in a store.,A man looking to buy a gift.,neutral
2775549337.jpg#0r1c,Here is a picture of someone demonstrating how cement is made.,A person demonstrates how lay tile.,contradiction
4671642676.jpg#4r1n,Men in black hats talk to a cop on the street.,The men just got robbed.,neutral
5745120660.jpg#2r4n,A rock band is performing in a concert hall with hexagonal roof panels.,The band is playing rock music.,neutral
3118425885.jpg#1r1e,A blond woman is eating in a busy restaurant.,A woman is eating.,entailment
1813069437.jpg#1r1c,A man in a turban climbing a tree in a tropical wooded setting.,A man is resting under a tree.,contradiction
2542296804.jpg#3r1c,One technician in a blue shirt sits down at his station to begin work.,a technician is in his car,contradiction
2968135512.jpg#0r1n,"A boy in t-shirt, jeans and knit cap jumps up with his skating board, arms flung out.",The boy is about to fall on the ground.,neutral
4442309939.jpg#4r1c,Everyday life of new yorkers.,One car drives down a rural country road.,contradiction
5250328927.jpg#3r1c,At least seven people surfing with kites in a lake.,Two people are fishing.,contradiction
7725290846.jpg#4r1n,A surfer rides a wave to shore.,A surfer poses for a magazine picture.,contradiction
4873866291.jpg#2r3e,"A young kid smiling, looking joyous.",Kid is excited by something.,entailment
1889398867.jpg#0r1c,"Man in jersey with backwards black hat, woman walking by& a sign on the right.",The two people high five each other and walk away.,contradiction
6314475788.jpg#2r1e,A man with a black shirt and plaid quilt is throwing a log into the air while spectators are watching.,The man is throwing logs.,entailment
3259757648.jpg#4r2n,A dog leaps over a barrier.,The dog is a golden labrador retriever.,neutral
3763892708.jpg#2r1e,Three males are cooking something over a fire pit.,AThree males are cooking.,entailment
1689991150.jpg#2r1e,A dog is running through a field away from a person.,The dog is moving in the field.,entailment
4015350856.jpg#2r1c,A tent for Surfer Magazine at the 25th annual Longboard Classic.,A tent is set up for the annual winter Olympics.,contradiction
2145008658.jpg#3r1e,Three casually dressed men in a yard smiling.,Three men are smilling.,entailment
2971381841.jpg#3r1e,A group of people in a kitchen making drinks.,Some people make drinks.,entailment
4755772609.jpg#3r1n,A woman poses in front of a tall ceremonial display in Japan.,A tourist has her picture taken.,neutral
350672561.jpg#0r4n,A man is conducting an orchestra with people playing instruments in the background.,A man is leading the music at a musical.,neutral
4463229405.jpg#3r1e,A man with a bicycle walks by a street crossing.,The man has a bike.,entailment
169490297.jpg#3r1n,A child with a brightly colored shirt plays outside.,The child is playing on the jungle gym.,neutral
3552552910.jpg#4r1n,A guided tour on the back of elephants crosses a river.,A guided tour is going across a river in the middle of the amazon rain forest.,neutral
1278818225.jpg#3r1e,"A person carrying a metal-detector, walking down a busy, sandy beach.",A person walking down a sandy beach.,entailment
1065323785.jpg#0r1n,Kids riding on their bicycles near a mound of dirt with a hovel from a backhoe in front of the mound.,The kids are friends.,neutral
7778113154.jpg#3r1c,An Ultimate Frisbee player leaps toward the orange cone.,The players have blue jerseys.,contradiction
1339596997.jpg#1r5n,Three women in dresses and headscarves outside.,Three ladies are heading to a store.,neutral
6829605875.jpg#3r1c,Construction workers are working underground.,Construction workers are playing at the playground.,contradiction
5924136287.jpg#2r1c,A woman with sunglasses on her head is looking through a telescope toward the sky.,A woman with sunglasses on her head is looking through a telescope toward the ground.,contradiction
4946160196.jpg#0r1n,"There are two men, one wearing a shirt, one is n't, both wearing red pants and holding onto a ladder with both arms and their legs extended out into the air.",Two men are training to be firemen.,neutral
1982852140.jpg#1r1e,Two people run down the beach and one of them is pointing.,Two people are outside near the ocean.,entailment
4489804619.jpg#0r3c,"A tall, dark-haired man in white sport coat and black slacks is walking along a tiled mosaic crosswalk of various colors and designs beside a woman with short, dark hair who is also wearing a white sport coat but with blue jeans.",Two people are walking along a tiled crosswalk in their bathing suits.,contradiction
5370581509.jpg#0r5e,"A woman in a navy blue shirt and jeans stands in front of a metal building, her hand resting on a fence, with her black and white dog lying in front of her.",A woman and a dog are next to a metal building and a fence.,entailment
2239499718.jpg#1r1n,People ascending and descending a steep set of stairs with a large nature formation in the background.,The people are exiting the building.,neutral
3772573030.jpg#3r1c,A man wearing a green shirt skateboarding down a street.,A man riding a bike on a mountain.,contradiction
269986132.jpg#1r1e,two teams of soccer players playing a game on a field,There are many people playing a soccer game.,entailment
3094064787.jpg#4r1e,Two dogs are running on some grass.,Two dogs are running.,entailment
210713758.jpg#2r5e,"A boy wearing a blue shirt, holding a little alligator.",A boy is holding an alligator.,entailment
3921094853.jpg#1r1n,A young woman walking and talking on her cellphone.,A woman is talking to her neighbor.,neutral
1600208439.jpg#1r1n,A dog splashing though a large puddle in a field.,A dog splashing through a large puddle of water in a field while it's raining.,neutral
4744180552.jpg#1r1c,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man is playing football.,contradiction
1982852140.jpg#4r1e,Two people running on a beach.,Two people run outside.,entailment
3412450683.jpg#3r1e,A pelican diving towards the water with feet out.,A pelican dives towards the water.,entailment
5114288800.jpg#4r1c,A boy doing a flip on the grass.,A kid is running for president.,contradiction
2822148499.jpg#4r1c,A dog looking at a tennis ball floating in a pool.,A dog climbing a tree.,contradiction
6955501424.jpg#1r1e,Helmeted biker makes a fast right turn on weedy road.,A person is riding a bike,entailment
3358923745.jpg#4r1e,A man camping in the woods in the snow.,A person is outdoors.,entailment
245858959.jpg#2r1e,A man in a Carhart shirt runs to help the cowboy who fell off of the cow during the rodeo.,A man helps a cowboy who fell of a cow.,entailment
3498157589.jpg#1r1e,A man in a sweatshirt is walking outside a Mexican produce shop.,There is a man walking,entailment
2148982.jpg#3r1e,A group of friends drinking and laughing.,Some people laugh while they drink.,entailment
3246281818.jpg#4r1c,Kids scale a wall as two other people watch.,Kids are thrown in solitary confinement.,contradiction
4759106036.jpg#2r1c,A girl in a green tank top is feeding pigeons.,A girl is sleeping in her bed.,contradiction
2173061319.jpg#3r1e,A child laughs while tubing down the snowy mountain.,A child is riding on an innertube.,entailment
163804372.jpg#0r1n,A woman in a white shirt and short blond-hair makes a weird face.,There is a woman in a short sleeve white shirt.,neutral
4454735404.jpg#4r1e,Kids play in a school yard,There are kids playing outside.,entailment
2565539201.jpg#0r1n,"A group of people (both men, women, and children) are outside on a summers night trying to catch a white object.",the people are watching a baseball,neutral
2291958125.jpg#2r1n,Two men are on horseback trying to rope a cattle.,The men are the last cowboys.,neutral
664341930.jpg#1r1e,Little boy doing a flying kick in a lited room with shadows.,The boy is playing in the room.,entailment
317109978.jpg#0r1n,Brown dog with white mark in chest and black collar going over a limb on ground.,The dog is jumping a lot.,neutral
3691765410.jpg#0r4n,"A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.",A man is trying to pull his car out of a lake,neutral
1659358133.jpg#3r1c,a brown dog sniffs a tree stump.,A poodle rolls in mud.,contradiction
3057618932.jpg#4r1c,Cyclist biking down a concrete stairway.,A cyclist sits down in front of his bike.,contradiction
2988439935.jpg#1r1n,A man in a red soccer uniform getting ready to kick the ball.,The man is the goalie for the soccer team.,neutral
414773731.jpg#2r1e,A dog is standing in the snow watching the camera,The dog is experiencing cold weather.,entailment
3490789179.jpg#1r1n,A man wearing a red sweater is sitting on a car bumper watching another person work.,vehicles are slow at speed breaker,contradiction
3174228611.jpg#2r1e,A man dribbles a ball during a basketball game.,A man is a player in a basketball game.,entailment
6648587509.jpg#0r1e,"Someone dressed as Santa, Mrs. Claus, and two other people are riding in Santa's sleigh, pulled by a horse, through a snow covered city.",Some people are pretending to be Santa and Mrs. Clause in a winter environment.,entailment
1124448967.jpg#0r3n,An older man sits back and relaxes on a patio outside an adobe building where many bicycles are propped.,The bikes propped are of various colors.,neutral
189400451.jpg#2r1n,A crowd of people are walking past an old archway.,the people are women,neutral
3426956912.jpg#4r1n,A group of people riding on the bed of a truck along a gravel road.,The truck is about to go onto a paved road.,neutral
4477683613.jpg#0r1e,"A scene in a city with several people watching a woman looking at a camera and several signs such as American Eagle, Kodak, and TKTS.",Several people are outside.,entailment
3827298104.jpg#3r1e,A man is walking down a narrow street.,The man is outside walking on a narrow street.,entailment
3139876823.jpg#4r1n,A man skis down a snowy hill.,The man is showing off.,neutral
549945760.jpg#0r3c,"A view of fireman at work on a residential street, standing around their yellow-colored fire engines, while some civilians stand by and watch.",Nobody is watching.,contradiction
4505012194.jpg#4r1e,A little St Patrick's da fun.,Children enjoying a festival.,entailment
1403846093.jpg#4r1e,A lady in a black dress is talking to a group of people.,A group of people listen to a woman in a black dress talk.,entailment
2393747608.jpg#3r1n,A young man being hugged at a restaurant.,A young couple embraces.,neutral
2478929971.jpg#1r1c,The six kids are in the shade of a leafy green tree.,Six kids place inside.,contradiction
1286408831.jpg#0r1e,A boy with his mouth open and tongue sticking out clinging to a bar next to a platform.,A boy with his tongue out is holding onto a bar.,entailment
4805576162.jpg#2r1c,A small boy in flowered swim trunks holding a lime football and standing knee deep in water.,A small boy is wearing a suit and sitting on a couch.,contradiction
48908641.jpg#1r1n,"A man playing a bass guitar, a man playing an electric guitar, and a man playing drums are on a stage.","A man playing a bass guitar, a man playing an electric guitar, and a man playing drums are on a stage in an empty bar.",neutral
4637210622.jpg#3r1e,A man is pouring a hot liquid from a kettle.,Man pouring a hot liquid from a vessel,entailment
151011164.jpg#4r1n,People watching a man breakdance.,The man is a street performer.,neutral
155210731.jpg#1r2e,"A woman is sitting with a basket of cloth, surrounded by cloth.",A woman is surrounded by fabric.,entailment
3200958408.jpg#2r1n,A person scuba diving in a kelp forest.,A diver is diving in the pacific ocean.,neutral
4474030521.jpg#3r1c,People walking with their umbrellas out on a rainy day.,the people are flying a plane,contradiction
4046178292.jpg#0r3c,A woman in a red shirt looks very happy next to a man playing a guitar in a very futuristic setting while a camera records them both.,A woman in a white shirt looks very happy.,contradiction
6921499991.jpg#1r1c,A woman with strawberry blond-hair decorates a tile in yellow and black.,A woman is weaving a basket.,contradiction
4916205156.jpg#3r1e,The Amsterdam tourist information office and people walking by.,people walking by,entailment
1720302155.jpg#0r1e,"A man wearing a white t-shirt and khaki pants with a tape measure is repairing shingles on a roof, surrounded by tools.",the man is working,entailment
4688997422.jpg#3r1e,A doctor examines the screen during an operation.,The doctor is in the operating room.,entailment
4532277525.jpg#3r5e,Man in black prepares to celebrate his birthday by blowing out the candles on his cake.,It's a man's birthday.,entailment
3636329461.jpg#0r1c,The school is having a special event in order to show the american culture on how other cultures are dealt with in parties.,A school hosts a basketball game.,contradiction
7117594795.jpg#4r1c,Group of girls playing a soccer game.,Some girls are doing backflips in the yard.,contradiction
2755554894.jpg#0r1c,A large crowd of people are standing in a line and on a balcony lining a large cobblestone street with a unicycle lying the middle of the street.,Sasquatch crashed his unicycle while trying to do a trick.,neutral
2944025729.jpg#0r1n,A man is riding his bicycle up in the air off of a ramp.,A man is doing bicycle stunts.,entailment
1167908324.jpg#1r5e,A man stands next to three video game machines and a beer sign.,A man is standing next to machines.,entailment
4756836245.jpg#4r1c,A young couple has just gotten engaged.,An old couple has just gotten engaged.,contradiction
4564857014.jpg#0r1n,Two umbrellas with people attached to them waiting for a bus to pass.,Two umbrellas with men attached to them waiting for a bus to pass.,neutral
2238759450.jpg#1r1e,A girl in a yellow headscarf is pulling a boat to the water.,A girl pulls a boat to the water.,entailment
522700240.jpg#2r1n,A dog is covered from nose to knees in a blue sheet.,A dog being dressed for halloween,neutral
2426303900.jpg#1r1e,Two little kids are in a bathtub with a yellow and blue umbrella.,Kids are in a bath tub,entailment
4389771657.jpg#1r3n,Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.,Five guys are sitting on a crowded stage.,neutral
432639190.jpg#1r1c,An elderly woman with glasses takes a call on a cellular phone.,The elderly woman doesn't have a cellular phone,contradiction
2782483858.jpg#4r1c,A guy and five girls hanging out.,man eats pancakes,contradiction
2119660490.jpg#2r1e,A brown dog is laying on its back on a white carpet with a green ball on it.,A dog is lying down inside near a ball.,entailment
388604469.jpg#2r1n,Small Hispanic band plays in a restaurant.,A band plays norteno music.,neutral
3992703753.jpg#0r1e,A group of young kids are gathered at night in front of a big sign posing for a picture.,There were a crowd of people during the evening that were in getting ready for a photo.,entailment
4035354150.jpg#3r1e,A woman in a bikini is pouring a drink for a man.,A woman is pouring a drink for a man in a bikini.,entailment
3957716846.jpg#3r1c,Two men are sparring and one is kicking a board.,Two women fight with rubber chickens,contradiction
2710698257.jpg#1r1n,A man is standing on top of rocks overlooking the ocean.,Man trying to find lost dog,neutral
3373544964.jpg#4r1e,Dog with tongue out looking up at a young boy with glasses,The dog is staring at the little boy.,entailment
543007912.jpg#4r1n,Two girls with orange shirts.,Two young girls with bright orange shirts.,neutral
2212794589.jpg#1r1n,"Amid the mountains a young man, wearing a white top, dark pants and a dark blue scarf, stands atop a rock.",Someone stands atop a very large rock.,neutral
4752074992.jpg#4r1c,A woman is carrying a large stack of boxes.,She is standing on the Statue of Liberty.,contradiction
128404184.jpg#4r1c,Two boys in yellow shirts walk in a field.,Boys are playing indoors.,contradiction
381748680.jpg#1r1n,A trumpet player wearing a blue shirt and red tie performs.,A man plays in a band.,neutral
5858851.jpg#3r1n,A cowboy on a horse at a rodeo.,A cowboy is wrangling a horse in a crowded rodeo.,neutral
7301265688.jpg#2r1e,A man sitting at a desk repairing an object.,a man at a desk,entailment
390899859.jpg#3r1n,Brunette couple posing for a picture outside by a speaker.,The couple have matching tattoos.,neutral
4566724961.jpg#3r1c,A punk band is playing on stage.,A woman performs on stage.,contradiction
307280420.jpg#2r1n,A man in a white coat sits behind a table while people go by on the sidewalk.,A man is selling his product at a stand on the sidewalk.,neutral
58957719.jpg#0r1c,Two young boys are digging in the sand with their hands.,The boys are swimming in the ocean.,contradiction
1196886054.jpg#1r4e,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",A part of a wedding party walk with the bride outside near some stuff.,entailment
2315867011.jpg#0r1e,Two little girls are sitting on a yellow rubber ball toy.,The girls are little.,entailment
3529211822.jpg#2r1n,The brown dog eats from a bowl on the wooden table as a black dog jumps off.,The dogs should not be on the wooden table.,neutral
4084461992.jpg#0r1n,"Two men in black, one is holding a drum standing behind a woman with a mask dressed in white with red patterned undergarments towards the bottom and a fan that matches the undergarments.",a family of people at a celebration,neutral
4630818826.jpg#2r1e,"people outside, this young woman does n't look too happy.",An unhappy woman is outside.,entailment
7808046.jpg#0r1n,Several men are sitting around a dinner table having separate conversations.,Several friends are conversing at the dinner table.,neutral
190634565.jpg#2r4c,Four laughing women sitting around a dining table.,Three ladies sit around crying over a sad movie.,contradiction
4600994701.jpg#3r1n,"A boy with a huge smile on hid face, in a flower field.",A boy is looking for flowers in the field.,neutral
4863764261.jpg#1r1c,A man sitting on a step in front of a red door smoking.,A woman applying makeup in the mirror.,contradiction
11205420.jpg#4r1c,A man is doing a trick with a bike.,A man is doing a trick while riding a bus.,contradiction
4735749881.jpg#1r1c,Two young girls riding their bicycles and a man in a pink shirt walking down the street nearby.,A man watches two girls play hopscotch.,contradiction
151011164.jpg#2r1c,Two men in black shirts do handstands on a stage.,Two men are standing normally on stage.,contradiction
2849852340.jpg#4r5e,A man is standing in front of a bar.,A man stands in front of the bar.,entailment
3574244361.jpg#1r1c,A girl swinging hard enough to get herself vertical.,The girl slid down the sliding board.,contradiction
4653330656.jpg#3r1c,A man with a beard spray painting a mural.,The guy is playing baseball.,contradiction
7718328676.jpg#4r1e,Two men playing a sport with a ball and sticks.,Men are playing a game.,entailment
1306755031.jpg#0r3c,Pedestrians walk through an open area between several traditional-style Japanese or Chinese buildings.,The people stand on bench at McDonald's.,contradiction
1919433649.jpg#0r1c,A man in blue jeans and a red jacket strums his guitar with the city behind him.,The man is eating a hot dog.,contradiction
4757629703.jpg#0r1n,"A child dressed in a blue and yellow uniform sits on top of a soccer ball, while sitting on top of a table outdoors.",A child is waiting for others to show up to play soccer.,neutral
4620131873.jpg#3r1n,A girl in a black shirt with blue jeans has a silver necklace.,A girl in a black shirt with blue jeans has a silver necklace and a copper belt.,neutral
